Temp,Flow Rate,Pressure
45.37534303691291,0,60.0
48.28626456667911,0,60.3442803925631
51.68818293223457,0,60.7469558786992
56.996420653404506,0,61.37637695601897
59.45615776693882,0,61.66695602488503
55.239923820872065,0,61.163462678827386
67.80827591211057,0,62.65633676086114
66.21677336245736,0,62.46505021342755
63.38965989569101,0,62.126816121873226
57.05250325608764,0,61.37115004555242
51.59881092295488,0,60.72057384765172
48.318088700616,0,60.328429312032696
47.37903544645524,0,60.214760500835816
48.42887450532447,0,60.337599412143625
50.87004312527311,0,60.62587507773627
59.198781380311935,0,61.6142000670416
58.65914737306452,0,61.548037203522405
61.967563339346455,0,61.93939740977159
71.36325440868677,0,63.054479324340285
68.42206504807457,0,62.702803583824554
63.82444073560332,0,62.15421300045404
56.03576431934012,0,61.22628258242134
52.24338095708031,0,60.77345265664821
45.33282058239691,0,59.94996795991628
46.69800515581394,0,60.11024724870262
43.89066883314632,0,59.77455069711385
49.665636228025384,0,60.458974412471974
60.84979365966243,0,61.78630086943216
61.97815070821719,0,61.91841077760265
61.34699844585514,0,61.84139814033365
66.37650946562897,0,62.43713771479838
65.39569042576966,0,62.318574578910784
61.09971356412552,0,61.80604567997136
54.612186077226205,0,61.0331003982337
52.454528055196704,0,60.77470352476898
46.62822573283903,0,60.080380401473164
45.99894298697261,0,60.00360699123298
46.62718992088884,0,60.07625483483674
50.41358115661275,0,60.524136109649774
62.09779752668337,0,61.91035410790401
60.19139086056566,0,61.68185859720868
56.770730178490204,0,61.273471449395835
72.43008310174773,0,63.13179980484009
67.05727186280473,0,62.491531000886816
63.45498844591808,0,62.06160762094147
60.83354896193305,0,61.748210941313516
50.434782084482414,0,60.510997762093744
47.10705376050808,0,60.1137280077575
45.38337107704448,0,59.906994658882965
51.067071214205164,0,60.58006329374397
55.956544736946356,0,61.15878028607135
58.43937606360579,0,61.45165358586037
62.77465968260227,0,61.96451650405908
56.03093546081962,0,61.161650453772786
69.61738922796397,0,62.773087393184824
70.96681991215212,0,62.93133170598222
63.506232111671935,0,62.043418271493145
58.685102164790166,0,61.468947813816996
52.4454340839255,0,60.72606145252449
48.97088256587659,0,60.311513378099065
46.50289777054886,0,60.0164889093569
44.64399727751189,0,59.79378853094959
51.22635644960627,0,60.57326154462298
56.5326385787785,0,61.2012149195848
60.156976394478605,0,61.629476480155134
55.29555681519167,0,61.05037406750416
68.34660957606606,0,62.597622631812534
70.75997330448529,0,62.88209613747579
64.71009208857738,0,62.16197995012774
62.88569982924703,0,61.9434329773677
51.92614906300291,0,60.64062669244167
42.184267047059706,0,59.48238555721299
47.98297926641645,0,60.16859797457267
47.99218069496844,0,60.16768999753592
51.294414748619545,0,60.557585183309854
55.32095434528998,0,61.03342210954674
58.60767481096422,0,61.42145054576501
59.960307628056164,0,61.57995950597689
70.68090896426125,0,62.85006873371455
68.55915553346688,0,62.59630895399703
65.21198424470748,0,62.19715810197312
58.33787442999474,0,61.37955275946643
49.9222174974259,0,60.379077132165186
48.17817132283364,0,60.17016162547816
47.00478277080742,0,60.028954177648224
51.47544511866558,0,60.55732304838056
52.096649755705315,0,60.629016093254876
55.89646261858324,0,61.077770202726924
61.318184756685355,0,61.718902799074435
60.23806868486937,0,61.58878200529649
68.87374013401562,0,62.61109150497922
65.96628845682729,0,62.26423873211629
67.09625632096038,0,62.39625988813911
54.60424932142273,0,60.91267832221351
50.7364140881716,0,60.451958980078736
48.18042836095986,0,60.146833011314136
43.90405586700883,0,59.637695417067704
47.23479470189702,0,60.03067649910811
52.99510977855735,0,60.71175007389775
57.19099560195384,0,61.20729305152275
56.41681065926004,0,61.113494153310114
57.53862012993036,0,61.24450824037344
69.78426124058782,0,62.69443891638305
70.65955125999605,0,62.796216242370704
61.92750742886779,0,61.75894875525948
61.022714864261964,0,61.64968039865563
50.26345242601377,0,60.37214940417513
50.39215635909346,0,60.385406994406225
50.35018630825435,0,60.378431694787146
50.20573758091487,0,60.35930872545973
51.62383727592853,0,60.5254048622029
61.338046542678896,0,61.6748521818636
61.29416841051412,0,61.66765137570833
59.73073912555661,0,61.480346565566265
69.64392562877926,0,62.65326467975903
67.61993857686222,0,62.411387911438396
63.73985142275403,0,61.94954655951455
62.71924714537511,0,61.82659543625842
53.03399942406405,0,60.67684040164574
48.49040449394667,0,60.13641720175168
45.048550905170984,0,59.72656566105435
48.2644611428214,0,60.10563068668364
51.43438893187656,0,60.47923458482221
56.559562110156065,0,61.08449490594914
59.161937718437436,0,61.39082940553013
57.822103011668034,0,61.230088367396235
70.2599439296715,0,62.70165169619175
68.17863727367701,0,62.45307840736853
62.59139438949583,0,61.78917655237049
59.03435499448297,0,61.36579970922024
53.16169242466522,0,60.66813033605075
41.96411105410916,0,59.33972046181487
45.50076516369241,0,59.75664082277888
47.25350764131652,0,59.96224804544826
51.48732833555754,0,60.46171500383209
60.54302934630908,0,61.53226506194455
59.14697678904202,0,61.364923076503516
57.931252907356445,0,61.21894307502938
68.46610091375399,0,62.46456015521261
69.65543705783517,0,62.6034059062249
60.74710649695661,0,61.546480911689194
57.37194945444403,0,61.14480761693816
50.769055758015206,0,60.36094356485364
46.80972661851424,0,59.890125695183755
45.3628720924354,0,59.71681167161049
45.246034262124056,0,59.70097801514035
49.65431260711879,0,60.22090285078981
57.895358837434046,0,61.194581680447165
57.29265220312011,0,61.12122801140703
61.596118230813076,0,61.62869319011052
70.67170702719251,0,62.7010705392011
66.1665838623051,0,62.165766529185525
65.0262122936794,0,62.02877684235066
57.543362472668136,0,61.14103484929134
52.46757473138516,0,60.53823550169773
50.690882496585196,0,60.325942966572995
47.83734859106936,0,59.986204683333284
45.78055690682617,0,59.74077525315225
53.00489623340552,0,60.593775760117786
57.14387182548201,0,61.081607323737366
61.031044169808816,0,61.539623896047146
58.702693360349286,0,61.26209066640901
66.81139631260604,0,62.219629996258234
61.45978540309778,0,61.58437013728862
62.644278622539574,0,61.72252749602617
56.34345812029667,0,60.97499537263328
50.42171632499481,0,60.27233996917966
51.95495669848823,0,60.451745633846514
46.233826959845686,0,59.772871331787954
49.346114909290606,0,60.13907784770762
50.0960550966543,0,60.225798327684224
59.311677245388054,0,61.31400163104394
57.8769702903644,0,61.142282081123895
55.62390346322356,0,60.87376286008899
69.35011996482373,0,62.49540770569683
68.28368165029032,0,62.36726503109276
61.82879742048805,0,61.60177947385888
60.85988475115932,0,61.48517992621285
52.10136679161598,0,60.447287239691626
44.51465799999526,0,59.548017157222894
41.09048277707143,0,59.14105805288633
49.13038978155849,0,60.08986320368968
53.58231115102381,0,60.614333085169804
59.27750359301324,0,61.285805977528696
57.13964921984687,0,61.031006796754355
56.96321023777509,0,61.008143744031486
71.17475106616072,0,62.68653433870735
67.56950050086627,0,62.258258543968914
64.01013747748348,0,61.83542189628835
59.360147670624315,0,61.28365419406488
54.24580559276901,0,60.677005914798244
46.07286078877403,0,59.70878307418374
45.69738907441494,0,59.662395499867934
48.14533132954053,0,59.949777022633455
50.788681720876184,0,60.260248136461556
59.963151908693,0,61.34272856896578
56.91043309706947,0,60.97988965242601
59.71461935817602,0,61.30934053575202
69.16154765410522,0,62.42391778709033
70.97333259042753,0,62.63605437922812
64.29038368025277,0,61.8442154843062
56.75389677573566,0,60.95152814386694
51.4614885691273,0,60.32407408569975
45.117424937745795,0,59.57236079082104
47.45477729364705,0,59.84656944966321
47.3307233219299,0,59.829910283698666
51.58565594310652,0,60.33068885363806
58.94188872079793,0,61.19789970137735
60.09912487541207,0,61.33263400239284
58.01759297633642,0,61.08469670831447
67.744235079115,0,62.231881940906234
70.73455253751929,0,62.58317120473519
64.90449729712599,0,61.89240483392769
58.34823306193526,0,61.11586870695016
53.76186318197643,0,60.572067340844946
47.12484196035424,0,59.7860423864851
49.20883164916097,0,60.03021385553494
47.284925392855584,0,59.80095982764007
51.59043529479518,0,60.307514619161076
58.36806314842658,0,61.10604252295959
58.37817363950251,0,61.10523666720935
58.54424880165349,0,61.1228510665111
70.35401649997574,0,62.51560460464054
67.08943703074007,0,62.128064582391225
64.95781754866073,0,61.87433287381489
58.19136957055097,0,61.073281040730954
55.962355003936985,0,60.808064674255746
47.0679505403798,0,59.75579077247735
44.56891887738175,0,59.45870863374785
45.913960295890554,0,59.61552388783804
52.90360871453952,0,60.438796280832214
58.656999168610206,0,61.11608040319043
57.1917933533315,0,60.941093972875336
60.533664690766074,0,61.333632006688
66.84413876047562,0,62.07661605812514
66.60344969866075,0,62.04620238688998
63.13925237037823,0,61.63526236059836
57.94311037915407,0,61.01989040390654
50.3051410898546,0,60.11630560746807
50.42235154197398,0,60.128140652103426
48.328431633646765,0,59.878991090681474
47.94893471062338,0,59.83219980469049
52.30883656503747,0,60.34477336628807
58.01912396297393,0,61.016702651766025
59.156204594318055,0,61.14889674161322
60.377975373154555,0,61.291080936523095
71.76582992642814,0,62.63294599860351
69.43988594370897,0,62.35647331092951
63.3576933022868,0,61.63676805588527
55.09072450912423,0,60.65928852421017
48.68888694844895,0,59.90191424265914
48.10517217912935,0,59.83104207911007
43.20745749721117,0,59.25118291043685
46.54686699095691,0,59.64317141015537
54.27888004848799,0,60.55337522397928
58.77682524231226,0,61.082014168314586
59.19564236036114,0,61.129421928359896
59.08716274073477,0,61.114625031017106
71.36514478582657,0,62.560960992197536
69.75469168792972,0,62.36899471249796
62.16333134290603,0,61.471559606838625
55.707248323280126,0,60.70806034489897
50.327676802484646,0,60.071557229627054
47.44023939366038,0,59.72900463558764
50.37911940533591,0,60.07361291073372
47.98730930112934,0,59.78953484965452
52.16071073943861,0,60.27970837384264
60.090208840678926,0,61.21281121537803
60.82864976835841,0,61.297890579099246
57.32829681218834,0,60.883131004206334
65.72300545612589,0,61.87099762446809
73.57892477885626,0,62.79530266674873
63.19564769125887,0,61.56903148917793
56.8914228880692,0,60.82373725235594
54.38887029657158,0,60.52668562999454
45.50603009868019,0,59.477430990740935
45.25932129936939,0,59.44634589619222
44.584482500039414,0,59.36479020134504
53.83531686641554,0,60.45331991469312
56.44315279618847,0,60.75873310283098
59.076145452760215,0,61.06710156386206
60.27920056649789,0,61.20690907509834
69.51608312617776,0,62.293650989565386
72.94028013422874,0,62.695244636285324
63.62958803816233,0,61.5958731070063
54.634016860028126,0,60.533676605515964
53.47845461247397,0,60.39548930269944
49.20423379880636,0,59.88977318525905
47.7094713185592,0,59.7116215911673
45.9816459359703,0,59.506011314942754
50.74670081396649,0,60.065515701821624
57.60023773232744,0,60.8710956797312
60.59249433185601,0,61.22167379422789
58.24852602228856,0,60.94349262379572
72.39928624763553,0,62.60876997313198
69.7678102276778,0,62.29673290479733
65.0113157272449,0,61.73434692493024
56.11422285814145,0,60.684170671250925
47.894587012460015,0,59.7138382851886
47.59912320491701,0,59.67703168343194
48.49992725167789,0,59.78114578662862
49.12721882326658,0,59.853037834446134
49.928335616801895,0,59.94540253678254
59.22122966641737,0,61.03798940795905
58.815276777881955,0,60.98817479386749
59.55791402428836,0,61.073642453134134
67.31412607897744,0,61.985137569123395
66.1147010378082,0,61.8418787229385
63.29284861485817,0,61.50755388996539
60.11280430590238,0,61.13105757582993
51.046112689191865,0,60.06135814201512
47.57658183487259,0,59.650797562801316
48.43919796274071,0,59.7503730044285
46.38511601528431,0,59.50650725374364
50.8276194287084,0,60.02758926233153
56.46873977806413,0,60.68978014255483
61.20160153101913,0,61.245013427653
57.595643586560726,0,60.818472361116626
67.06356373544298,0,61.93112450160757
66.91396224917162,0,61.911512583750884
64.33697478209307,0,61.60614510646643
58.18696289121872,0,60.88017844022149
53.00556688094992,0,60.26825526676948
49.900501325275265,0,59.90075751511522
46.424602495124134,0,59.48962258121411
46.48828681820718,0,59.49511837054816
48.032158262910414,0,59.67482943437853
58.33065741918863,0,60.88490478416793
60.39516538096741,0,61.12587776262262
59.61664945910399,0,61.03225683072354
71.01214018868144,0,62.3713100299316
66.94509595695767,0,61.89070424442641
65.06642645872991,0,61.667631400166336
54.339261453244696,0,60.40335084921195
48.94319001067885,0,59.76640857803247
43.8687081861441,0,59.167326935810685
47.56375975808594,0,59.600085195457325
48.89982046441672,0,59.75528027779335
53.27736912856305,0,60.268306345565044
61.39757435135248,0,61.22163063948893
56.490887654734216,0,60.64238859338892
59.28206378360143,0,60.968742772857404
69.17858428361808,0,62.13093203363752
66.95461927765345,0,61.867321618633305
65.54111413589399,0,61.699052944474815
57.1968490626498,0,60.715560286106296
49.807181023328305,0,59.84438056106446
49.063514093684674,0,59.75491267851853
45.003137519849375,0,59.27535930009055
47.32508730466932,0,59.54644174249211
53.65170670243015,0,60.288484814505644
57.34450571000198,0,60.720762617505805
58.22688614281324,0,60.82252824724828
59.513422442162124,0,60.97181657448858
73.22330496179599,0,62.58195698602855
65.11612745401382,0,61.62666721209327
67.29677193138083,0,61.88107193706784
59.97120620198424,0,61.01774448066533
52.88439708964487,0,60.182516928862235
48.768629728445454,0,59.69662400245356
46.54253200889532,0,59.43290929465884
51.36970314246037,0,59.99840422528501
57.16152365236078,0,60.677283176393715
61.2335304118286,0,61.15396726251485
58.84604888984153,0,60.871316442641934
61.12746330950508,0,61.137490158312566
70.14907184051691,0,62.19591965239731
68.84174472687968,0,62.0402570713852
64.75540820324501,0,61.55796658481585
62.5889218912042,0,61.301335339172816
58.05576018602343,0,60.76656162759091
50.20695207224299,0,59.8421367777496
51.155457792911136,0,59.95160542294329
49.41333099808119,0,59.74487704729827
54.12949136816133,0,60.29708442988723
63.43601063104666,0,61.38867968641079
66.3123261087215,0,61.72466023511525
64.23897661355709,0,61.4790398462969
67.93043516593062,0,61.91077536214311
70.48900005316536,0,62.20938949526521
67.3532289066528,0,61.83896936075472
61.34520806034438,0,61.131112919434145
52.99646987913728,0,60.14828778914684
55.95065030694583,0,60.49333880415645
45.025759760453376,0,59.2079476581634
50.42358463241048,0,59.840030592017136
52.98535190950221,0,60.138951548280694
60.16271918241162,0,60.980021259279006
61.82906999149123,0,61.17374815570006
60.208692800804826,0,60.98142746914177
73.14085286852419,0,62.498318797664886
67.86235089451621,0,61.87637485356187
64.80358562792416,0,61.51514382119949
61.50939979579065,0,61.1262768336539
52.163960205095215,0,60.02679054853176
51.22466139275139,0,59.91448720662864
47.6089040482668,0,59.48789728859715
